location,month,temperature,relative_humidity,pressure,wind_speed,rainfall
Jaipur,7,32.85,74.8,1001.3,3.54,28.28
Jaipur,7,34.38,70.7,1001.1,3.36,16.53
Jaipur,7,29.38,70.9,1001.9,3.13,2.41
Jaipur,7,32.58,67.2,997.7,3.7,2.28
Jaipur,7,28.82,68.4,992.9,2.74,3.21
Jaipur,7,27.72,74.7,999.2,4.34,5.22
Jaipur,7,28.82,80.5,996.8,4.24,16.67
Jaipur,7,30.81,64.7,1002.4,3.87,5.1
Jaipur,7,29.51,68.8,999.7,4.34,11.22
Jaipur,7,30.79,73.6,998.5,4.83,6.34
Jaipur,7,30.51,73.3,997.0,2.39,1.91
Jaipur,7,29.13,75.0,1001.4,5.41,4.02
Jaipur,7,27.53,79.0,996.2,5.47,3.9
Jaipur,7,29.92,61.7,994.5,4.66,35.7
Jaipur,7,27.23,68.6,998.2,3.47,5.85
Jaipur,7,30.12,78.3,1000.7,5.93,0.58
Jaipur,7,30.65,70.9,1002.1,4.92,6.27
Jaipur,7,25.33,65.1,994.1,2.3,6.13
Jaipur,7,32.52,64.4,1001.2,3.42,4.8
Jaipur,7,29.31,71.9,997.8,4.4,2.83
Jaipur,7,31.01,69.5,1000.0,2.53,2.09
Jaipur,7,28.68,84.9,994.4,4.9,1.69
Jaipur,7,29.17,71.1,997.0,3.6,0.7
Jaipur,7,33.2,67.4,999.6,2.81,3.49
Jaipur,7,27.28,79.5,998.0,3.62,9.33
Jaipur,7,28.97,71.5,997.7,3.25,6.36
Jaipur,7,30.09,76.6,997.2,2.08,0.11
Jaipur,8,27.81,77.1,999.7,3.9,6.21
Jaipur,8,30.8,76.2,1000.9,4.15,0.07
Jaipur,8,30.53,88.6,999.4,1.83,21.39
Jaipur,8,30.06,81.4,1000.5,3.37,0.19
Jaipur,8,31.41,84.4,996.9,4.92,18.63
Jaipur,8,28.27,76.9,1000.7,4.07,2.82
Jaipur,8,31.04,88.8,1001.9,4.76,5.91
Jaipur,8,29.44,84.0,1000.7,3.56,4.85
Jaipur,8,26.69,72.6,998.1,1.83,2.57
Jaipur,8,29.49,70.8,996.0,1.58,2.62
Jaipur,8,27.62,78.3,1000.2,2.64,1.01
Jaipur,8,25.48,81.1,998.6,2.49,2.88
Jaipur,8,25.48,75.8,1004.0,4.91,7.03
Jaipur,8,26.57,73.6,1003.5,5.19,6.27
Jaipur,8,31.62,83.8,995.3,3.88,13.5
Jaipur,8,23.06,80.2,999.3,3.83,1.77
Jaipur,8,27.97,77.5,998.1,2.31,1.23
Jaipur,8,29.59,73.6,997.0,3.71,11.42
Jaipur,8,28.21,77.6,999.6,1.78,11.51
Jaipur,8,27.81,73.5,998.0,2.08,9.13
Jaipur,8,26.89,83.5,997.7,4.7,1.06
Jaipur,8,31.45,82.5,997.5,3.5,16.0
Jaipur,8,27.6,72.3,1003.3,3.91,3.56
Jaipur,8,26.04,72.5,999.5,0.74,3.08
Jaipur,8,27.51,85.8,999.8,2.75,1.12
Jaipur,8,29.03,82.8,1003.2,2.68,1.38
Jaipur,8,26.96,82.2,999.2,4.29,0.72
Jaipur,8,29.32,84.9,1000.8,4.15,5.35
Jaipur,8,28.41,72.2,998.2,4.08,3.33
Jaipur,8,29.24,76.7,998.8,3.33,1.15
Jaipur,8,31.31,89.4,1000.3,4.61,7.93
Jaipur,8,24.93,87.1,1000.5,2.4,2.76
Jaipur,8,27.66,81.5,1001.9,2.91,7.89
Jaipur,8,26.72,79.3,1002.7,4.95,11.26
Jaipur,8,27.05,81.3,999.9,3.3,6.91
Jaipur,8,28.74,77.6,1002.7,4.49,0.07
Jaipur,8,28.46,73.8,997.9,2.75,2.33
Jaipur,8,25.11,73.1,1001.8,3.32,0.18
Jaipur,8,26.09,91.1,998.2,4.26,3.09
Jaipur,8,30.72,74.5,998.2,4.53,12.8
Jaipur,8,25.77,84.3,1002.6,3.12,11.59
Jaipur,8,29.88,65.1,994.4,1.82,1.24
Jaipur,8,24.64,74.9,1001.7,2.29,7.89
Jaipur,8,25.24,77.3,1000.5,2.81,14.69
Jaipur,8,29.53,74.7,1000.4,3.67,13.99
Jaipur,8,31.49,73.4,1004.0,2.43,11.41
Jaipur,8,30.43,83.6,997.3,3.66,1.94
Jaipur,8,27.45,80.1,997.1,3.49,25.7
Jaipur,8,27.0,74.7,1002.8,2.74,8.88
Jaipur,8,29.35,74.2,999.5,1.32,8.31
Jaipur,8,25.24,69.9,1003.0,3.7,17.58
Jaipur,8,29.39,71.3,1001.6,1.51,2.95
Jaipur,8,27.39,71.6,1000.8,4.05,4.18
Jaipur,8,31.75,75.3,999.5,5.36,4.0
Jaipur,8,29.09,96.4,999.4,3.22,0.87
Jaipur,8,28.15,74.7,1005.0,2.69,2.38
Jaipur,8,28.95,75.3,998.5,4.72,8.52
Jaipur,8,27.78,74.7,1002.6,2.93,0.28
Jaipur,8,29.49,80.7,997.7,3.47,4.34
Jaipur,8,26.73,70.3,997.8,3.87,9.0
Jaipur,8,30.65,72.0,1000.5,2.4,9.31
Jaipur,8,27.78,84.6,999.6,4.72,17.3
Jaipur,8,30.16,79.6,1002.4,4.34,5.75
Jaipur,8,30.03,79.0,999.3,5.44,1.63
Jaipur,8,28.8,83.3,998.7,3.78,10.32
Jaipur,8,29.88,78.2,996.8,2.87,4.93
Jaipur,8,27.61,70.8,1005.8,1.98,11.78
Jaipur,8,29.79,81.0,996.3,3.33,1.74
Jaipur,8,25.29,81.4,1007.8,3.3,0.05
Jaipur,8,26.39,68.9,1001.7,4.46,2.31
Jaipur,8,28.14,79.8,1001.1,3.01,1.41
Jaipur,8,24.72,81.9,996.2,2.48,8.85
Jaipur,8,28.68,82.2,1001.4,1.41,4.88
Jaipur,8,32.74,83.0,996.1,3.1,3.28
Jaipur,8,27.08,80.5,999.6,2.49,0.56
Jaipur,8,28.59,84.0,1002.7,2.8,1.68
Jaipur,8,26.58,72.0,996.4,3.0,18.45
Jaipur,8,30.66,87.3,1001.6,3.3,1.62
Jaipur,8,28.05,66.7,999.1,2.29,6.07
Jaipur,8,28.47,83.2,1001.4,2.51,12.04
Jaipur,8,28.08,72.3,996.6,4.65,2.41
Jaipur,8,27.98,85.5,1003.3,2.94,11.33
Jaipur,8,26.04,82.3,1001.7,3.92,2.74
Jaipur,8,28.86,74.7,997.9,2.81,6.0
Jaipur,8,27.98,76.4,998.1,2.94,2.32
Jaipur,8,25.52,75.3,1003.2,4.22,6.01
Jaipur,8,24.82,82.4,998.9,2.67,1.66
Jaipur,8,28.17,69.6,997.9,4.07,11.58
Jaipur,8,27.89,76.6,1001.3,3.79,4.59
Jaipur,8,25.86,80.9,1001.6,2.81,17.44
Jaipur,8,30.16,66.6,998.6,2.05,6.96
Jaipur,8,27.46,70.2,1003.6,3.98,12.32
Jaipur,8,29.61,85.2,1000.0,2.58,13.29
Jaipur,8,26.82,66.6,1002.3,2.91,5.23
Jaipur,8,27.75,72.2,1002.3,2.66,8.82
Jaipur,8,27.29,87.9,996.7,1.48,5.68
Jaipur,8,27.73,80.2,1002.9,3.22,0.16
Jaipur,8,28.95,85.7,1002.6,1.1,8.87
Jaipur,8,27.95,73.3,1000.8,3.82,35.31
Jaipur,8,29.75,69.6,994.0,3.85,14.28
Jaipur,8,26.18,78.6,1000.6,3.09,0.38
Jaipur,8,27.05,80.7,997.7,1.97,19.06
Jaipur,8,29.18,68.1,996.6,3.75,1.57
Jaipur,8,30.3,78.0,999.6,0.1,0.39
Jaipur,8,28.67,73.0,994.6,3.19,0.08
Jaipur,8,29.99,78.4,999.7,4.49,3.85
Jaipur,8,26.72,84.1,1002.7,3.5,2.5
Jaipur,8,27.53,76.3,1001.4,2.56,1.38
Jaipur,8,29.64,85.1,1002.9,2.0,0.63
Jaipur,8,27.77,76.6,999.2,5.67,3.09
Jaipur,8,27.58,83.4,1001.1,2.79,1.82
Jaipur,8,27.73,83.2,997.3,2.99,7.11
Jaipur,8,26.08,81.8,995.1,2.68,3.31
Jaipur,8,26.4,79.3,997.2,2.25,4.18
Jaipur,8,27.12,88.5,998.2,0.7,10.18
Jaipur,8,31.36,79.3,998.1,2.6,3.0
Jaipur,8,27.65,82.4,1003.1,3.1,1.27
Jaipur,8,27.79,69.2,999.6,2.16,2.45
Jaipur,8,29.83,82.4,1005.4,0.61,7.96
Jaipur,8,28.49,84.1,1003.8,3.45,0.88
Jaipur,8,27.54,75.6,997.5,3.17,7.45
Jaipur,8,28.32,85.5,1002.6,4.69,9.08
Jaipur,8,26.68,72.1,1002.6,3.06,7.23
Jaipur,8,26.1,72.3,999.1,1.26,3.16
Jaipur,8,30.43,80.4,1000.0,4.48,7.42
Jaipur,8,29.13,80.1,998.4,4.51,12.46
Jaipur,8,24.63,74.8,1006.0,1.82,2.65
Jaipur,8,30.1,70.6,1004.0,3.72,2.19
Jaipur,8,28.08,85.1,999.3,4.63,22.05
Jaipur,8,27.98,68.5,1003.9,4.84,15.53
Jaipur,8,30.35,80.7,998.9,4.54,2.2
Jaipur,8,26.53,72.9,1002.4,3.5,1.31
Jaipur,8,28.61,79.6,1000.6,3.14,3.85
Jaipur,8,31.36,77.2,999.8,2.6,4.93
Jaipur,8,27.91,87.9,997.5,2.55,1.29
Jaipur,8,27.66,86.4,998.5,1.92,0.17
Jaipur,8,31.79,77.0,1001.5,3.67,11.94
Jaipur,8,27.41,85.0,1000.2,3.02,18.1
Jaipur,8,29.88,66.9,999.2,2.79,0.5
Jaipur,8,25.94,77.2,1003.6,3.05,12.85
Jaipur,8,30.09,76.4,1000.3,4.3,4.09
Jaipur,8,27.39,65.7,1000.0,3.9,1.37
Jaipur,8,30.33,75.3,998.7,1.21,3.42
Jaipur,8,27.4,85.0,1000.7,5.64,14.06
Jaipur,8,29.55,79.1,1001.5,4.33,0.91
Jaipur,8,24.65,81.2,1000.4,2.7,0.73
Jaipur,8,28.28,71.4,1001.5,3.2,23.62
Jaipur,8,28.66,72.6,998.3,3.09,2.43
Jaipur,8,26.52,77.3,997.3,2.16,13.83
Jaipur,8,28.57,80.1,999.4,2.82,5.77
Jaipur,8,33.84,81.7,1001.1,2.19,1.92
Jaipur,8,26.46,78.2,1002.6,4.12,2.45
Jaipur,8,29.41,74.6,1005.6,1.54,3.72
Jaipur,8,27.32,74.9,1001.6,2.55,1.13
Jaipur,8,30.91,73.9,994.9,2.21,8.66
Jaipur,8,29.03,73.6,1002.9,4.97,3.78
Jaipur,8,27.5,72.8,1001.0,3.99,15.4
Jaipur,8,28.75,81.2,998.3,3.7,17.31
Jaipur,8,31.89,78.3,1002.1,4.3,17.15
Jaipur,8,27.54,81.2,1001.1,3.24,7.33
Jaipur,8,30.28,76.2,998.8,3.05,4.53
Jaipur,8,26.35,77.5,1000.3,3.07,0.62
Jaipur,8,29.33,67.0,997.8,2.73,9.86
Jaipur,8,28.31,82.5,999.5,3.89,0.65
Jaipur,8,30.89,80.3,996.7,4.16,1.41
Jaipur,8,28.39,78.8,1001.1,3.88,12.95
Jaipur,8,31.05,83.5,1000.9,2.75,13.46
Jaipur,8,26.89,88.2,1002.8,2.63,3.99
Jaipur,8,26.1,73.3,1002.5,5.44,8.91
Jaipur,8,26.57,86.5,998.4,2.84,1.74
Jaipur,8,29.44,85.6,1001.0,4.6,15.89
Jaipur,8,26.34,75.5,1001.1,2.81,7.43
Jaipur,8,24.05,71.5,998.0,2.83,13.65
Jaipur,8,27.82,79.7,1002.3,3.63,3.48
Jaipur,8,28.82,84.8,999.2,4.73,0.29
Jaipur,8,27.6,70.4,998.4,3.59,34.89
Jaipur,8,26.24,70.5,999.6,2.6,10.05
Jaipur,8,30.83,81.5,995.8,5.6,1.27
Jaipur,8,30.12,78.8,995.6,3.43,7.15
Jaipur,8,29.18,83.1,1001.5,2.97,20.38
Jaipur,8,31.1,79.7,998.3,3.82,16.0
Jaipur,8,26.7,80.2,996.9,2.16,19.69
Jaipur,8,28.08,79.0,995.9,4.01,0.82
Jaipur,8,30.84,78.2,996.8,2.16,13.48
Jaipur,8,28.82,81.9,998.1,3.86,15.54
Jaipur,8,31.9,69.9,995.0,4.79,1.4
Jaipur,8,25.0,77.7,1001.6,2.32,8.61
Jaipur,8,24.86,75.4,1001.0,3.32,8.26
Jaipur,8,27.51,75.0,998.0,3.55,8.17
Jaipur,8,29.67,81.8,1003.3,4.15,5.95
Jaipur,8,29.92,82.9,998.2,3.72,1.9
Jaipur,8,28.02,82.7,999.9,3.29,0.8
Jaipur,8,30.56,82.9,1003.3,4.56,1.97
Jaipur,8,29.33,79.7,999.1,3.43,17.2
Jaipur,8,28.63,69.4,1002.0,2.54,1.79
Jaipur,8,31.16,76.5,1001.7,2.1,3.96
Jaipur,8,28.63,80.6,998.8,4.38,4.07
Jaipur,8,27.05,78.9,999.3,4.66,18.07
Jaipur,8,28.06,83.3,996.6,3.37,0.86
Jaipur,8,26.46,79.8,993.0,1.73,4.56
Jaipur,8,28.1,78.6,998.1,2.65,11.61
Jaipur,8,26.86,73.2,1000.6,4.55,0.45
Jaipur,8,25.83,76.0,996.9,3.75,9.58
Jaipur,8,27.54,84.1,1001.5,1.7,0.69
Jaipur,8,25.49,76.2,998.9,3.7,4.21
Jaipur,8,30.0,82.8,1002.5,3.15,1.2
Jaipur,8,29.77,67.5,997.3,4.09,3.46
Jaipur,8,30.53,73.0,999.9,2.76,0.27
Jaipur,8,27.44,68.3,997.0,4.53,12.92
Jaipur,8,29.41,64.3,995.2,2.95,1.01
Jaipur,8,26.22,67.0,999.3,0.24,1.45
Jaipur,8,27.36,77.0,997.0,2.58,4.29
Jaipur,8,30.55,86.7,999.9,3.45,0.14
Jaipur,8,30.85,68.4,1001.1,3.34,17.77
Jaipur,8,28.75,78.1,996.4,2.72,3.74
Jaipur,8,29.86,76.6,1002.1,1.64,5.28
Jaipur,8,28.03,78.3,997.0,4.35,14.25
Jaipur,8,30.51,76.7,998.2,4.83,6.01
Jaipur,8,26.68,73.9,998.3,2.25,0.58
Jaipur,8,28.74,64.5,1000.5,4.07,11.38
Jaipur,8,30.87,81.4,1001.4,3.82,17.33
Jaipur,8,27.49,84.1,1001.3,1.95,11.56
Jaipur,8,28.47,77.8,998.3,3.57,1.48
Jaipur,8,29.37,78.3,1001.3,6.05,4.59
Jaipur,8,30.38,69.9,1002.1,1.88,2.49
Jaipur,8,27.02,75.0,998.5,4.55,6.38
Jaipur,8,29.25,81.2,996.1,3.16,12.71
Jaipur,8,30.46,71.9,999.1,2.92,3.58
Jaipur,8,30.45,77.3,1002.9,4.47,6.28
Jaipur,8,28.41,90.9,1004.3,2.58,0.07
Jaipur,8,27.8,79.3,994.7,3.29,3.02
Jaipur,8,28.48,71.2,1000.7,3.07,6.79
Jaipur,8,27.09,94.7,1000.9,2.23,32.62
Jaipur,8,29.57,80.2,1003.7,4.44,2.28
Jaipur,8,28.77,73.1,1000.4,3.67,1.34
Jaipur,8,23.62,77.4,1000.5,5.47,15.82
Jaipur,8,29.23,67.8,999.1,3.35,5.79
Jaipur,8,27.52,73.1,997.6,3.09,38.23
Jaipur,8,28.83,83.2,998.6,2.87,2.05
Jaipur,8,31.54,70.6,1001.0,2.92,1.52
Jaipur,8,26.68,69.5,997.1,4.72,3.08
Jaipur,8,27.71,83.6,1003.0,2.64,6.04
Jaipur,8,28.04,91.2,1000.7,3.66,0.56
Jaipur,8,25.89,81.3,996.1,2.85,3.45
Jaipur,8,28.7,88.6,1000.7,1.9,0.48
Jaipur,8,29.37,71.1,998.6,3.53,7.51
Jaipur,8,27.73,80.8,1004.1,1.65,2.95
Jaipur,8,29.6,84.8,996.1,3.45,24.7
Jaipur,8,31.48,74.9,999.7,2.74,0.76
Jaipur,8,27.12,72.3,997.9,2.81,15.73
Jaipur,9,28.57,54.5,1002.8,6.03,2.0
Jaipur,9,28.29,67.7,1004.3,3.23,1.02
Jaipur,9,28.69,65.7,1004.9,4.04,0.77
Jaipur,9,28.91,66.1,1009.1,3.3,3.38
Jaipur,9,28.63,53.7,1007.2,2.26,2.26
Jaipur,9,28.12,67.3,1004.2,1.86,5.31
Jaipur,9,30.52,63.0,1005.0,3.14,4.58
Jaipur,9,26.64,70.2,1004.7,2.13,0.52
Jaipur,9,32.83,81.4,1003.1,3.81,0.64
Jaipur,9,26.75,59.4,1006.3,2.16,7.68
Jaipur,9,27.53,68.2,1006.1,3.02,1.26
Jaipur,9,24.85,55.3,1006.5,1.94,2.11
Jaipur,9,27.89,66.9,1005.6,1.87,1.47
Jaipur,9,30.26,71.7,1002.3,4.24,2.21
Jaipur,9,26.58,68.9,1003.4,2.34,3.0
Jaipur,9,31.23,74.2,1005.2,2.39,1.21
Jaipur,9,28.15,70.0,1007.2,2.15,1.08
Jaipur,9,25.67,55.5,1005.7,2.3,4.97
Jaipur,9,26.83,77.3,1001.9,2.69,2.56
Jaipur,9,29.44,57.1,999.9,0.78,5.12
Jaipur,9,27.43,77.1,1004.9,3.61,5.41
Jaipur,9,31.72,70.1,1006.0,3.19,0.47
Jaipur,9,27.11,68.2,1007.0,3.68,4.3
Jaipur,9,28.28,76.3,1009.4,4.1,6.15
Jaipur,9,27.23,69.5,1007.8,2.95,1.54
Jaipur,9,30.34,71.9,1006.5,2.9,1.88
Jaipur,9,25.51,67.2,1003.7,3.4,1.25
Jaipur,9,24.38,62.2,1008.6,1.48,0.44
Jaipur,9,27.42,59.7,1002.3,2.44,2.03
Jaipur,9,28.07,78.7,1007.7,3.78,1.35
Jaipur,9,25.11,75.2,1009.7,3.66,4.61
Jaipur,9,29.36,65.2,1008.5,5.0,1.77
Jaipur,9,29.92,62.3,1004.0,2.72,8.37
Jaipur,9,27.79,75.6,1000.9,4.02,3.56
Jaipur,9,27.14,71.7,1003.1,2.74,0.71
Jaipur,9,31.42,72.5,1005.1,1.7,1.37
Jaipur,9,26.27,74.0,1004.3,2.98,2.53
Jaipur,9,29.56,73.2,1005.6,2.58,0.39
Jaipur,9,27.54,77.8,1000.5,2.38,1.89
Jaipur,9,28.87,71.1,1007.0,1.73,5.41
Jaipur,9,30.08,58.1,1003.4,2.54,0.51
Jaipur,9,29.14,64.0,1005.0,1.96,0.24
Jaipur,9,24.88,69.0,1003.8,4.78,1.83
Jaipur,9,30.33,68.0,1006.9,3.71,5.91
Jaipur,9,24.66,70.9,1003.6,1.63,3.24
Jaipur,9,29.83,66.3,1000.7,2.2,2.28
Jaipur,9,29.4,57.3,1006.4,2.41,0.51
Jaipur,9,27.93,67.8,1001.0,2.59,3.62
Jaipur,9,29.43,55.2,1004.6,1.96,2.99
Jaipur,9,26.27,55.8,1007.7,2.69,8.45
Jaipur,9,25.83,69.2,1006.4,3.82,0.35
Jaipur,9,29.61,60.4,1005.1,2.43,1.07
Jaipur,9,27.83,63.5,1005.2,1.61,1.76
Jaipur,9,31.49,69.0,1002.4,0.78,2.73
Jaipur,9,27.77,62.7,1006.0,0.84,1.69
Jaipur,9,26.45,68.5,1006.2,3.08,1.31
Jaipur,9,33.78,73.2,1005.5,2.93,1.23
Jaipur,9,25.65,61.0,1005.0,2.6,0.27
Jaipur,9,28.8,62.7,1004.6,2.22,1.4
Jaipur,9,28.71,69.8,1007.0,2.38,0.77
Jaipur,9,29.93,63.4,1003.5,3.06,0.92
Jaipur,9,27.83,69.8,1001.6,2.21,0.01
Jaipur,9,27.95,69.1,1007.3,2.85,0.1
Jaipur,9,28.2,64.0,1001.7,2.55,0.89
Jaipur,9,32.1,74.0,1003.1,2.9,0.57
Jaipur,9,30.23,58.8,1006.1,0.62,2.18
Jaipur,9,26.79,69.7,1005.8,3.61,1.92
Jaipur,9,27.44,53.3,1004.6,3.08,5.13
Jaipur,9,28.24,66.6,1008.5,2.33,0.17
Jaipur,9,26.71,66.4,1007.4,2.48,3.1
Jaipur,9,25.29,58.8,1004.7,3.33,6.4
Jaipur,9,27.14,75.2,1003.6,2.67,2.57
Jaipur,9,26.68,59.4,1005.7,3.41,5.06
Jaipur,9,31.65,64.0,1005.5,2.91,2.27
Jaipur,9,28.67,73.1,1008.0,3.73,4.01
Jaipur,9,25.5,67.4,1004.5,1.83,0.18
Jaipur,9,27.88,63.7,1007.6,2.93,0.48
Jaipur,9,29.38,62.4,1001.7,1.02,0.25
Jaipur,9,29.96,66.1,1005.9,1.83,6.47
Jaipur,9,28.9,63.7,1003.2,1.45,2.24
Jaipur,9,29.56,66.7,1005.0,2.64,1.12
Jaipur,9,28.22,62.1,1004.5,2.46,2.03
Jaipur,9,28.23,71.3,1002.2,2.19,0.02
Jaipur,9,35.09,62.2,1003.2,1.46,3.15
Jaipur,9,27.3,57.1,1003.8,1.13,0.81
Jaipur,9,25.98,82.9,1009.4,1.66,0.75
Jaipur,9,27.62,72.0,1003.7,3.67,0.75
Jaipur,9,28.28,62.0,1000.3,2.83,0.99
Jaipur,9,25.37,60.7,1003.1,1.87,2.91
Jaipur,9,29.5,70.1,1000.6,2.7,2.6
Jaipur,9,27.28,62.1,1002.4,3.06,2.41
Jaipur,9,23.87,72.2,998.9,2.9,0.97
Jaipur,9,28.46,69.1,1003.4,2.26,3.69
Jaipur,9,26.88,67.7,1005.9,2.26,10.81
Jaipur,9,30.53,67.1,1004.0,2.33,2.64
Jaipur,9,26.48,74.8,1004.1,4.01,2.04
Jaipur,9,27.42,64.8,1011.4,3.39,0.51
Jaipur,9,29.19,66.8,1003.5,4.09,0.22
Jaipur,9,27.76,61.5,1005.5,2.92,0.68
Jaipur,9,26.61,69.6,1005.3,1.81,1.78
Jaipur,9,26.6,60.8,1005.6,4.09,0.9
Jaipur,9,30.9,73.3,1003.5,2.47,11.13
Jaipur,9,27.43,73.9,1006.9,1.69,2.56
Jaipur,9,26.1,56.0,1008.0,1.83,1.1
Jaipur,9,28.0,72.2,1005.2,3.49,3.56
Jaipur,9,28.21,58.5,1007.9,2.94,0.66
Jaipur,9,29.65,63.4,1006.4,2.07,6.43
Jaipur,9,25.93,65.9,1005.4,2.07,1.78
Jaipur,9,31.9,63.3,1002.4,5.5,1.91
Jaipur,9,27.42,63.9,1004.7,3.25,0.68
Jaipur,9,31.95,70.9,1007.5,2.62,0.05
Jaipur,9,28.91,72.4,1004.0,3.25,12.64
Jaipur,9,29.63,65.3,1005.2,0.9,3.7
Jaipur,9,30.15,66.0,1002.3,1.84,4.11
Jaipur,9,27.67,69.8,1005.9,1.99,1.07
Jaipur,9,25.79,59.7,1006.2,4.12,2.42
Jaipur,9,29.93,66.2,1010.9,0.82,1.29
Jaipur,9,32.84,64.7,1005.6,1.85,0.04
Jaipur,9,28.52,67.7,1005.8,2.84,4.26
Jaipur,9,28.61,59.0,1004.6,2.34,0.02
Jaipur,9,29.17,68.2,1004.8,1.82,2.07
Jaipur,9,25.58,67.7,1004.2,2.52,1.96
Jaipur,9,30.85,77.9,1008.4,4.42,1.17
Jaipur,9,26.02,58.2,1003.7,3.66,0.04
Jaipur,9,31.49,79.9,1007.9,1.15,2.64
Jaipur,9,29.02,77.5,1004.8,2.88,3.27
Jaipur,9,31.06,73.7,1002.9,1.03,0.03
Jaipur,9,24.93,63.0,1003.6,3.07,1.05
Jaipur,9,30.26,71.9,1003.3,3.72,2.04
Jaipur,9,28.88,55.6,1003.7,1.43,9.75
Jaipur,9,28.0,53.8,1002.0,3.18,2.14
Jaipur,9,30.79,62.5,1003.1,4.32,4.69
Jaipur,9,30.06,60.2,998.8,0.62,1.54
Jaipur,9,28.86,54.2,1005.3,2.9,0.09
Jaipur,9,24.17,75.7,1003.6,2.94,1.05
Jaipur,9,27.86,61.7,1004.4,2.69,1.52
Jaipur,9,30.31,68.8,1002.9,1.74,1.88
Jaipur,9,27.25,82.9,1008.4,3.09,0.8
Jaipur,9,29.11,65.3,1000.3,2.4,1.54
Jaipur,9,29.8,58.3,1007.3,3.04,1.32
Jaipur,9,31.02,77.2,1001.1,2.08,0.44
Jaipur,9,28.94,65.1,1003.1,2.83,3.37
Jaipur,9,26.66,71.1,1005.9,5.45,1.07
Jaipur,9,30.97,49.7,1009.9,1.25,1.01
Jaipur,9,28.02,67.8,1006.9,0.1,0.21
Jaipur,9,29.53,65.6,998.5,2.93,6.86
Jaipur,9,27.22,63.8,1005.9,2.48,2.94
Jaipur,9,25.9,71.8,1003.0,2.6,3.62
Jaipur,9,26.0,62.0,1011.0,1.76,3.22
Jaipur,9,31.34,64.3,1005.8,3.18,0.46
Jaipur,9,28.42,66.6,1007.4,4.22,0.37
Jaipur,9,29.95,71.2,1002.8,2.08,7.76
Jaipur,9,32.62,64.5,1002.7,3.77,0.04
Jaipur,9,30.37,65.1,1004.9,3.08,5.75
Jaipur,9,32.3,65.0,1003.1,3.21,6.66
Jaipur,9,26.4,65.0,1005.8,2.97,2.15
Jaipur,9,28.51,58.1,1003.9,2.35,1.25
Jaipur,9,26.72,70.5,1004.9,3.47,2.4
Jaipur,9,26.37,71.0,1007.4,2.24,2.09
Jaipur,9,27.28,56.2,1005.1,3.78,9.97
Jaipur,9,27.01,63.3,1004.3,3.94,1.15
Jaipur,9,27.33,73.9,1003.2,2.6,2.41
Jaipur,9,28.68,66.6,1003.7,1.74,1.98
Jaipur,9,29.15,64.1,1006.8,2.78,0.5
Jaipur,9,30.45,59.3,1004.7,3.92,5.54
Jaipur,9,29.63,73.6,1002.6,2.3,0.62
Jaipur,9,32.41,61.8,1004.0,2.93,2.48
Jaipur,9,32.73,70.1,1007.1,2.56,1.17
Jaipur,9,27.51,77.5,1004.2,2.41,5.01
Jaipur,9,29.01,66.7,998.6,4.45,5.03
Jaipur,9,28.54,74.5,1007.3,3.72,0.41
Jaipur,9,26.46,68.8,1004.4,2.01,8.14
Jaipur,9,30.33,72.1,1007.0,0.77,0.42
Jaipur,9,30.15,64.5,1004.0,3.27,1.62
Jaipur,9,29.91,60.7,1006.2,1.95,3.2
Jaipur,9,30.38,63.2,1006.4,3.05,1.39
Jaipur,9,27.26,63.9,1003.2,2.57,2.16
Jaipur,9,31.12,67.6,1001.7,4.08,14.93
Jaipur,9,31.02,70.3,1002.1,2.63,0.8
Jaipur,9,24.2,56.7,1005.5,3.01,3.83
Jaipur,9,27.63,67.0,1004.6,4.99,2.87
Jaipur,9,29.5,67.9,1005.0,3.98,7.85
Jaipur,9,34.23,66.3,1006.1,1.02,0.28
Jaipur,9,29.03,59.7,1004.2,2.52,0.83
Jaipur,9,29.18,68.5,1003.9,2.25,3.87
Jaipur,9,27.99,68.2,1002.9,3.38,4.55
Jaipur,9,28.35,71.0,1005.9,2.23,3.36
Jaipur,9,31.58,64.7,1009.2,1.26,0.44
Jaipur,9,28.72,67.8,1003.7,2.91,1.07
Jaipur,9,31.49,69.4,1006.1,3.76,0.68
Jaipur,9,28.08,66.3,1008.3,2.65,3.86
Jaipur,9,29.33,58.0,1003.3,2.58,5.98
Jaipur,9,24.89,52.4,1009.4,2.71,2.53
Jaipur,9,27.36,61.1,1002.7,2.04,0.45
Jaipur,9,27.89,55.8,1006.4,2.57,5.41
Jaipur,9,28.41,67.5,1002.2,2.5,1.53
Jaipur,9,28.29,59.9,1006.3,3.4,0.51
Jaipur,9,28.2,62.1,1003.4,3.99,2.58
Jaipur,9,31.01,76.6,999.2,3.54,0.23
Jaipur,9,27.6,63.6,1008.5,2.37,2.44
Jaipur,9,29.81,73.1,1005.5,0.93,9.49
Jaipur,9,28.59,66.2,1003.7,2.57,2.4
Jaipur,9,27.88,57.4,1004.4,3.44,5.18
Jaipur,9,32.79,65.8,1004.5,3.77,5.34
Jaipur,9,29.75,52.1,1004.1,2.56,0.49
Jaipur,9,28.26,67.3,1004.0,2.22,2.96
Jaipur,9,29.75,60.4,1004.7,1.59,2.04
Jaipur,9,29.68,65.9,1010.0,3.61,0.13
Jaipur,9,28.32,62.1,999.3,1.27,0.55
Jaipur,9,26.54,73.1,1000.0,3.69,0.5
